date,time,datetime,region,indicator,importance,prev,forecast,actual,tf_category
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月M0(亿元),重要,,,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月社会融资规模存量(万亿元),重要,,,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月M1(亿元),重要,,,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月M2:同比(%),重要,,7.04,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月新增人民币贷款(亿元),重要,,12430.0,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月M1:同比(%),重要,,1.2,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月M0:同比(%),重要,,,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月社会融资规模:当月值(亿元),重要,,26500.0,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月社会融资规模存量:同比(%),重要,,8.3,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月M2(亿元),重要,,,,credit
2025-03-31 00:00:00,09:30,2025-03-31 09:30:00,中国,3月官方制造业PMI(%),重要,,51.7,,pmi
2025-04-10 00:00:00,09:30,2025-04-10 09:30:00,中国,3月PPI:同比(%),重要,,-2.19,,inflation
2025-04-10 00:00:00,09:30,2025-04-10 09:30:00,中国,3月CPI:同比(%),重要,,-0.12,,inflation
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月M0(亿元),重要,,,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月社会融资规模存量(万亿元),重要,,,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月M1(亿元),重要,,,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月M2:同比(%),重要,,7.01,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月新增人民币贷款(亿元),重要,,29250.0,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月M1:同比(%),重要,,0.33,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月M0:同比(%),重要,,,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月社会融资规模:当月值(亿元),重要,,47300.0,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月社会融资规模存量:同比(%),重要,,8.15,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月M2(亿元),重要,,,,credit
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:当季同比(%),重要,,5.16,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:现价:当季值(亿元),重要,,,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:现价:第一产业:累计值(亿元),重要,,,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:现价:第二产业:累计值(亿元),重要,,,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:现价:第三产业:累计值(亿元),重要,,,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:不变价:第一产业:累计同比(%),重要,,,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:不变价:第二产业:累计同比(%),重要,,,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:不变价:第三产业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:农林牧渔业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:工业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:建筑业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:批发和零售业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:住宿和餐饮业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:金融业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:房地产业:累计同比(%),重要,,,,growth
2025-04-30 00:00:00,09:30,2025-04-30 09:30:00,中国,4月官方制造业PMI(%),重要,,,,pmi
2025-05-10 00:00:00,09:30,2025-05-10 09:30:00,中国,4月PPI:同比(%),重要,,-2.83,,inflation
2025-05-10 00:00:00,09:30,2025-05-10 09:30:00,中国,4月CPI:同比(%),重要,,-0.15,,inflation
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月M0(亿元),重要,,,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月社会融资规模存量(万亿元),重要,,,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月M1(亿元),重要,,,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月M2:同比(%),重要,,7.54,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月新增人民币贷款(亿元),重要,,7042.86,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月M1:同比(%),重要,,3.0,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月M0:同比(%),重要,,,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月社会融资规模:当月值(亿元),重要,,12637.5,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月社会融资规模存量:同比(%),重要,,8.8,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月M2(亿元),重要,,,,credit
2025-05-31 00:00:00,09:30,2025-05-31 09:30:00,中国,5月官方制造业PMI(%),重要,,49.5,,pmi
2025-06-09 00:00:00,09:30,2025-06-09 09:30:00,中国,5月PPI:同比(%),重要,,-3.17,,inflation
2025-06-09 00:00:00,09:30,2025-06-09 09:30:00,中国,5月CPI:同比(%),重要,,-0.17,,inflation
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月M0(亿元),重要,,,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月社会融资规模存量(万亿元),重要,,,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月M1(亿元),重要,,,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月M2:同比(%),重要,,8.08,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月新增人民币贷款(亿元),重要,,8026.25,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月M1:同比(%),重要,,1.8,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月M0:同比(%),重要,,,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月社会融资规模:当月值(亿元),重要,,20505.0,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月社会融资规模存量:同比(%),重要,,8.78,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月M2(亿元),重要,,,,credit
2025-06-30 00:00:00,09:30,2025-06-30 09:30:00,中国,6月官方制造业PMI(%),重要,,49.3,,pmi
2025-07-09 00:00:00,09:30,2025-07-09 09:30:00,中国,6月PPI:同比(%),重要,,-3.23,,inflation
2025-07-09 00:00:00,09:30,2025-07-09 09:30:00,中国,6月CPI:同比(%),重要,,-0.03,,inflation
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月M0(亿元),重要,,,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月社会融资规模存量(万亿元),重要,,,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月M1(亿元),重要,,,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月M2:同比(%),重要,,8.04,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月新增人民币贷款(亿元),重要,,18447.29,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月M1:同比(%),重要,,2.44,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月M0:同比(%),重要,,,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月社会融资规模:当月值(亿元),重要,,33431.0,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月社会融资规模存量:同比(%),重要,,8.81,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月M2(亿元),重要,,,,credit
2025-07-15 00:00:00,10:00,2025-07-15 10:00:00,中国,第二季度GDP:当季同比(%),重要,,5.16,,growth
2025-07-15 00:00:00,10:00,2025-07-15 10:00:00,中国,第二季度GDP:现价:当季值(亿元),重要,,,,growth
2025-07-15 00:00:00,10:00,2025-07-15 10:00:00,中国,第二季度GDP:现价:第一产业:累计值(亿元),重要,,,,growth
2025-07-15 00:00:00,10:00,2025-07-15 10:00:00,中国,第二季度GDP:现价:第二产业:累计值(亿元),重要,,,,growth
2025-07-15 00:00:00,10:00,2025-07-15 10:00:00,中国,第二季度GDP:现价:第三产业:累计值(亿元),重要,,,,growth
2025-07-15 00:00:00,10:00,2025-07-15 10:00:00,中国,第二季度GDP:不变价:第一产业:累计同比(%),重要,,,,growth
2025-07-15 00:00:00,10:00,2025-07-15 10:00:00,中国,第二季度GDP:不变价:第二产业:累计同比(%),重要,,,,growth
2025-07-15 00:00:00,10:00,2025-07-15 10:00:00,中国,第二季度GDP:不变价:第三产业:累计同比(%),重要,,,,growth
2025-07-16 00:00:00,09:30,2025-07-16 09:30:00,中国,第二季度GDP:不变价:农林牧渔业:累计同比(%),重要,,,,growth
2025-07-16 00:00:00,09:30,2025-07-16 09:30:00,中国,第二季度GDP:不变价:工业:累计同比(%),重要,,,,growth
2025-07-16 00:00:00,09:30,2025-07-16 09:30:00,中国,第二季度GDP:不变价:建筑业:累计同比(%),重要,,,,growth
2025-07-16 00:00:00,09:30,2025-07-16 09:30:00,中国,第二季度GDP:不变价:批发和零售业:累计同比(%),重要,,,,growth
2025-07-16 00:00:00,09:30,2025-07-16 09:30:00,中国,第二季度GDP:不变价:住宿和餐饮业:累计同比(%),重要,,,,growth
2025-07-16 00:00:00,09:30,2025-07-16 09:30:00,中国,第二季度GDP:不变价:金融业:累计同比(%),重要,,,,growth
2025-07-16 00:00:00,09:30,2025-07-16 09:30:00,中国,第二季度GDP:不变价:房地产业:累计同比(%),重要,,,,growth
2025-07-31 00:00:00,09:30,2025-07-31 09:30:00,中国,7月官方制造业PMI(%),重要,,49.45,,pmi
2025-08-09 00:00:00,09:30,2025-08-09 09:30:00,中国,7月PPI:同比(%),重要,,-3.39,,inflation
2025-08-09 00:00:00,09:30,2025-08-09 09:30:00,中国,7月CPI:同比(%),重要,,-0.14,,inflation
2025-08-13 00:00:00,17:00,2025-08-13 17:00:00,中国,7月M0(亿元),重要,,,,credit
2025-08-13 00:00:00,17:00,2025-08-13 17:00:00,中国,7月社会融资规模存量(万亿元),重要,,,,credit
2025-08-13 00:00:00,17:00,2025-08-13 17:00:00,中国,7月M1(亿元),重要,,,,credit
2025-08-13 00:00:00,17:00,2025-08-13 17:00:00,中国,7月M2:同比(%),重要,,8.3,,credit
2025-08-13 00:00:00,17:00,2025-08-13 17:00:00,中国,7月新增人民币贷款(亿元),重要,,1066.67,,credit
2025-08-13 00:00:00,17:00,2025-08-13 17:00:00,中国,7月M1:同比(%),重要,,5.27,,credit
2025-08-13 00:00:00,17:00,2025-08-13 17:00:00,中国,7月M0:同比(%),重要,,,,credit
2025-08-13 00:00:00,17:00,2025-08-13 17:00:00,中国,7月社会融资规模:当月值(亿元),重要,,14100.0,,credit
2025-08-13 00:00:00,17:00,2025-08-13 17:00:00,中国,7月社会融资规模存量:同比(%),重要,,9.08,,credit
2025-08-13 00:00:00,17:00,2025-08-13 17:00:00,中国,7月M2(亿元),重要,,,,credit
2025-08-31 00:00:00,09:30,2025-08-31 09:30:00,中国,8月官方制造业PMI(%),重要,,49.25,,pmi
2025-09-10 00:00:00,09:30,2025-09-10 09:30:00,中国,8月PPI:同比(%),重要,,-2.88,,inflation
2025-09-10 00:00:00,09:30,2025-09-10 09:30:00,中国,8月CPI:同比(%),重要,,-0.2,,inflation
2025-09-12 00:00:00,17:00,2025-09-12 17:00:00,中国,8月M0(亿元),重要,,,,credit
2025-09-12 00:00:00,17:00,2025-09-12 17:00:00,中国,8月社会融资规模存量(万亿元),重要,,,,credit
2025-09-12 00:00:00,17:00,2025-09-12 17:00:00,中国,8月M1(亿元),重要,,,,credit
2025-09-12 00:00:00,17:00,2025-09-12 17:00:00,中国,8月M2:同比(%),重要,,8.68,,credit
2025-09-12 00:00:00,17:00,2025-09-12 17:00:00,中国,8月新增人民币贷款(亿元),重要,,6112.22,,credit
2025-09-12 00:00:00,17:00,2025-09-12 17:00:00,中国,8月M1:同比(%),重要,,5.87,,credit
2025-09-12 00:00:00,17:00,2025-09-12 17:00:00,中国,8月M0:同比(%),重要,,,,credit
2025-09-12 00:00:00,17:00,2025-09-12 17:00:00,中国,8月社会融资规模:当月值(亿元),重要,,24873.33,,credit
2025-09-12 00:00:00,17:00,2025-09-12 17:00:00,中国,8月社会融资规模存量:同比(%),重要,,8.85,,credit
2025-09-12 00:00:00,17:00,2025-09-12 17:00:00,中国,8月M2(亿元),重要,,,,credit
2025-09-30 00:00:00,09:30,2025-09-30 09:30:00,中国,9月官方制造业PMI(%),重要,,49.6,,pmi
2025-10-15 00:00:00,09:30,2025-10-15 09:30:00,中国,9月PPI:同比(%),重要,,-2.4,,inflation
2025-10-15 00:00:00,09:30,2025-10-15 09:30:00,中国,9月CPI:同比(%),重要,,-0.15,,inflation
2025-10-15 00:00:00,17:00,2025-10-15 17:00:00,中国,9月M0(亿元),重要,,,,credit
2025-10-15 00:00:00,17:00,2025-10-15 17:00:00,中国,9月社会融资规模存量(万亿元),重要,,,,credit
2025-10-15 00:00:00,17:00,2025-10-15 17:00:00,中国,9月M1(亿元),重要,,,,credit
2025-10-15 00:00:00,17:00,2025-10-15 17:00:00,中国,9月M2:同比(%),重要,,8.51,,credit
2025-10-15 00:00:00,17:00,2025-10-15 17:00:00,中国,9月新增人民币贷款(亿元),重要,,13900.0,,credit
2025-10-15 00:00:00,17:00,2025-10-15 17:00:00,中国,9月M1:同比(%),重要,,6.0,,credit
2025-10-15 00:00:00,17:00,2025-10-15 17:00:00,中国,9月M0:同比(%),重要,,,,credit
2025-10-15 00:00:00,17:00,2025-10-15 17:00:00,中国,9月社会融资规模:当月值(亿元),重要,,32686.0,,credit
2025-10-15 00:00:00,17:00,2025-10-15 17:00:00,中国,9月社会融资规模存量:同比(%),重要,,8.63,,credit
2025-10-15 00:00:00,17:00,2025-10-15 17:00:00,中国,9月M2(亿元),重要,,,,credit
2025-10-20 00:00:00,10:00,2025-10-20 10:00:00,中国,第三季度GDP:当季同比(%),重要,,4.76,,growth
2025-10-20 00:00:00,10:00,2025-10-20 10:00:00,中国,第三季度GDP:现价:当季值(亿元),重要,,,,growth
2025-10-20 00:00:00,10:00,2025-10-20 10:00:00,中国,第三季度GDP:现价:第一产业:累计值(亿元),重要,,,,growth
2025-10-20 00:00:00,10:00,2025-10-20 10:00:00,中国,第三季度GDP:现价:第二产业:累计值(亿元),重要,,,,growth
2025-10-20 00:00:00,10:00,2025-10-20 10:00:00,中国,第三季度GDP:现价:第三产业:累计值(亿元),重要,,,,growth
2025-10-20 00:00:00,10:00,2025-10-20 10:00:00,中国,第三季度GDP:不变价:第一产业:累计同比(%),重要,,,,growth
2025-10-20 00:00:00,10:00,2025-10-20 10:00:00,中国,第三季度GDP:不变价:第二产业:累计同比(%),重要,,,,growth
2025-10-20 00:00:00,10:00,2025-10-20 10:00:00,中国,第三季度GDP:不变价:第三产业:累计同比(%),重要,,,,growth
2025-10-21 00:00:00,09:30,2025-10-21 09:30:00,中国,第三季度GDP:不变价:农林牧渔业:累计同比(%),重要,,,,growth
2025-10-21 00:00:00,09:30,2025-10-21 09:30:00,中国,第三季度GDP:不变价:工业:累计同比(%),重要,,,,growth
2025-10-21 00:00:00,09:30,2025-10-21 09:30:00,中国,第三季度GDP:不变价:建筑业:累计同比(%),重要,,,,growth
2025-10-21 00:00:00,09:30,2025-10-21 09:30:00,中国,第三季度GDP:不变价:批发和零售业:累计同比(%),重要,,,,growth
2025-10-21 00:00:00,09:30,2025-10-21 09:30:00,中国,第三季度GDP:不变价:住宿和餐饮业:累计同比(%),重要,,,,growth
2025-10-21 00:00:00,09:30,2025-10-21 09:30:00,中国,第三季度GDP:不变价:金融业:累计同比(%),重要,,,,growth
2025-10-21 00:00:00,09:30,2025-10-21 09:30:00,中国,第三季度GDP:不变价:房地产业:累计同比(%),重要,,,,growth
2025-10-31 00:00:00,09:30,2025-10-31 09:30:00,中国,10月官方制造业PMI(%),重要,,49.44,,pmi
2025-11-09 00:00:00,09:30,2025-11-09 09:30:00,中国,10月PPI:同比(%),重要,,-2.28,,inflation
2025-11-09 00:00:00,09:30,2025-11-09 09:30:00,中国,10月CPI:同比(%),重要,,-0.04,,inflation
2025-11-13 00:00:00,17:00,2025-11-13 17:00:00,中国,10月M0(亿元),重要,,,,credit
2025-11-13 00:00:00,17:00,2025-11-13 17:00:00,中国,10月社会融资规模存量(万亿元),重要,,,,credit
2025-11-13 00:00:00,17:00,2025-11-13 17:00:00,中国,10月M1(亿元),重要,,,,credit
2025-11-13 00:00:00,17:00,2025-11-13 17:00:00,中国,10月M2:同比(%),重要,,8.04,,credit
2025-11-13 00:00:00,17:00,2025-11-13 17:00:00,中国,10月新增人民币贷款(亿元),重要,,4455.39,,credit
2025-11-13 00:00:00,17:00,2025-11-13 17:00:00,中国,10月M1:同比(%),重要,,6.55,,credit
2025-11-13 00:00:00,17:00,2025-11-13 17:00:00,中国,10月M0:同比(%),重要,,,,credit
2025-11-13 00:00:00,17:00,2025-11-13 17:00:00,中国,10月社会融资规模:当月值(亿元),重要,,15068.22,,credit
2025-11-13 00:00:00,17:00,2025-11-13 17:00:00,中国,10月社会融资规模存量:同比(%),重要,,8.61,,credit
2025-11-13 00:00:00,17:00,2025-11-13 17:00:00,中国,10月M2(亿元),重要,,,,credit
2025-11-30 00:00:00,09:30,2025-11-30 09:30:00,中国,11月官方制造业PMI(%),重要,,49.3,,pmi
2025-12-10 00:00:00,09:30,2025-12-10 09:30:00,中国,11月PPI:同比(%),重要,,-2.03,,inflation
2025-12-10 00:00:00,09:30,2025-12-10 09:30:00,中国,11月CPI:同比(%),重要,,0.67,,inflation
2025-12-12 00:00:00,17:00,2025-12-12 17:00:00,中国,11月M0(亿元),重要,,,,credit
2025-12-12 00:00:00,17:00,2025-12-12 17:00:00,中国,11月社会融资规模存量(万亿元),重要,,,,credit
2025-12-12 00:00:00,17:00,2025-12-12 17:00:00,中国,11月M2:同比(%),重要,,8.2,,credit
2025-12-12 00:00:00,17:00,2025-12-12 17:00:00,中国,11月新增人民币贷款(亿元),重要,,5042.5,,credit
2025-12-12 00:00:00,17:00,2025-12-12 17:00:00,中国,11月M1:同比(%),重要,,5.0,,credit
2025-12-12 00:00:00,17:00,2025-12-12 17:00:00,中国,11月M0:同比(%),重要,,,,credit
2025-12-12 00:00:00,17:00,2025-12-12 17:00:00,中国,11月社会融资规模:当月值(亿元),重要,,20191.25,,credit
2025-12-12 00:00:00,17:00,2025-12-12 17:00:00,中国,11月社会融资规模存量:同比(%),重要,,8.45,,credit
2025-12-12 00:00:00,17:00,2025-12-12 17:00:00,中国,11月M1(亿元),重要,,,,credit
2025-12-12 00:00:00,17:00,2025-12-12 17:00:00,中国,11月M2(亿元),重要,,,,credit
2025-12-31 00:00:00,09:30,2025-12-31 09:30:00,中国,12月官方制造业PMI(%),重要,,50.05,,pmi
2026-01-09 00:00:00,09:30,2026-01-09 09:30:00,中国,12月PPI:同比(%),重要,,-1.99,,inflation
2026-01-09 00:00:00,09:30,2026-01-09 09:30:00,中国,12月CPI:同比(%),重要,,0.76,,inflation
2026-01-15 00:00:00,15:00,2026-01-15 15:00:00,中国,12月M2:同比(%),重要,,7.91,,credit
2026-01-15 00:00:00,15:00,2026-01-15 15:00:00,中国,12月新增人民币贷款(亿元),重要,,7128.33,,credit
2026-01-15 00:00:00,15:00,2026-01-15 15:00:00,中国,12月M1:同比(%),重要,,3.77,,credit
2026-01-15 00:00:00,15:00,2026-01-15 15:00:00,中国,12月M0:同比(%),重要,,3.5,,credit
2026-01-15 00:00:00,15:00,2026-01-15 15:00:00,中国,12月社会融资规模:当月值(亿元),重要,,18594.62,,credit
2026-01-15 00:00:00,15:00,2026-01-15 15:00:00,中国,12月社会融资规模存量:同比(%),重要,,8.22,,credit
2026-01-15 00:00:00,15:00,2026-01-15 15:00:00,中国,12月社会融资规模存量(万亿元),重要,,,,credit
2026-01-15 00:00:00,15:00,2026-01-15 15:00:00,中国,12月M0(亿元),重要,,,,credit
2026-01-15 00:00:00,15:00,2026-01-15 15:00:00,中国,12月M1(亿元),重要,,,,credit
2026-01-15 00:00:00,15:00,2026-01-15 15:00:00,中国,12月M2(亿元),重要,,,,credit
2026-01-19 00:00:00,10:00,2026-01-19 10:00:00,中国,第四季度GDP:当季同比(%),重要,,4.48,,growth
2026-01-19 00:00:00,10:00,2026-01-19 10:00:00,中国,第四季度GDP:现价:当季值(亿元),重要,,,,growth
2026-01-19 00:00:00,10:00,2026-01-19 10:00:00,中国,第四季度GDP:现价:第一产业:累计值(亿元),重要,,,,growth
2026-01-19 00:00:00,10:00,2026-01-19 10:00:00,中国,第四季度GDP:现价:第二产业:累计值(亿元),重要,,,,growth
2026-01-19 00:00:00,10:00,2026-01-19 10:00:00,中国,第四季度GDP:现价:第三产业:累计值(亿元),重要,,,,growth
2026-01-19 00:00:00,10:00,2026-01-19 10:00:00,中国,第四季度GDP:不变价:第一产业:累计同比(%),重要,,,,growth
2026-01-19 00:00:00,10:00,2026-01-19 10:00:00,中国,第四季度GDP:不变价:第二产业:累计同比(%),重要,,,,growth
2026-01-19 00:00:00,10:00,2026-01-19 10:00:00,中国,第四季度GDP:不变价:第三产业:累计同比(%),重要,,,,growth
2026-01-20 00:00:00,09:30,2026-01-20 09:30:00,中国,第四季度GDP:不变价:农林牧渔业:累计同比(%),重要,,,,growth
2026-01-20 00:00:00,09:30,2026-01-20 09:30:00,中国,第四季度GDP:不变价:工业:累计同比(%),重要,,,,growth
2026-01-20 00:00:00,09:30,2026-01-20 09:30:00,中国,第四季度GDP:不变价:建筑业:累计同比(%),重要,,,,growth
2026-01-20 00:00:00,09:30,2026-01-20 09:30:00,中国,第四季度GDP:不变价:批发和零售业:累计同比(%),重要,,,,growth
2026-01-20 00:00:00,09:30,2026-01-20 09:30:00,中国,第四季度GDP:不变价:住宿和餐饮业:累计同比(%),重要,,,,growth
2026-01-20 00:00:00,09:30,2026-01-20 09:30:00,中国,第四季度GDP:不变价:金融业:累计同比(%),重要,,,,growth
2026-01-20 00:00:00,09:30,2026-01-20 09:30:00,中国,第四季度GDP:不变价:房地产业:累计同比(%),重要,,,,growth
2026-01-31 00:00:00,09:30,2026-01-31 09:30:00,中国,1月官方制造业PMI(%),重要,,50.08,,pmi
2026-02-11 00:00:00,09:30,2026-02-11 09:30:00,中国,1月PPI:同比(%),重要,,-1.45,,inflation
2026-02-11 00:00:00,09:30,2026-02-11 09:30:00,中国,1月CPI:同比(%),重要,,0.44,,inflation
2026-02-13 00:00:00,17:00,2026-02-13 17:00:00,中国,1月M2:同比(%),重要,,8.42,,credit
2026-02-13 00:00:00,17:00,2026-02-13 17:00:00,中国,1月新增人民币贷款(亿元),重要,,45188.64,,credit
2026-02-13 00:00:00,17:00,2026-02-13 17:00:00,中国,1月M1:同比(%),重要,,2.93,,credit
2026-02-13 00:00:00,17:00,2026-02-13 17:00:00,中国,1月M0:同比(%),重要,,,,credit
2026-02-13 00:00:00,17:00,2026-02-13 17:00:00,中国,1月社会融资规模:当月值(亿元),重要,,65441.69,,credit
2026-02-13 00:00:00,17:00,2026-02-13 17:00:00,中国,1月社会融资规模存量:同比(%),重要,,8.25,,credit
2026-02-13 00:00:00,17:00,2026-02-13 17:00:00,中国,1月社会融资规模存量(万亿元),重要,,,,credit
2026-02-13 00:00:00,17:00,2026-02-13 17:00:00,中国,1月M0(亿元),重要,,,,credit
2026-02-13 00:00:00,17:00,2026-02-13 17:00:00,中国,1月M1(亿元),重要,,,,credit
2026-02-13 00:00:00,17:00,2026-02-13 17:00:00,中国,1月M2(亿元),重要,,,,credit
2026-03-04 00:00:00,09:30,2026-03-04 09:30:00,中国,2月官方制造业PMI(%),重要,,49.31,,pmi
2026-03-09 00:00:00,09:30,2026-03-09 09:30:00,中国,2月PPI:同比(%),重要,,-1.14,,inflation
2026-03-09 00:00:00,09:30,2026-03-09 09:30:00,中国,2月CPI:同比(%),重要,,0.91,,inflation
2026-03-13 00:00:00,17:00,2026-03-13 17:00:00,中国,2月M2:同比(%),重要,,8.82,,credit
2026-03-13 00:00:00,17:00,2026-03-13 17:00:00,中国,2月新增人民币贷款(亿元),重要,,8415.93,,credit
2026-03-13 00:00:00,17:00,2026-03-13 17:00:00,中国,2月M1:同比(%),重要,,5.15,,credit
2026-03-13 00:00:00,17:00,2026-03-13 17:00:00,中国,2月M0:同比(%),重要,,,,credit
2026-03-13 00:00:00,17:00,2026-03-13 17:00:00,中国,2月社会融资规模:当月值(亿元),重要,,18404.62,,credit
2026-03-13 00:00:00,17:00,2026-03-13 17:00:00,中国,2月社会融资规模存量:同比(%),重要,,8.07,,credit
2026-03-13 00:00:00,17:00,2026-03-13 17:00:00,中国,2月社会融资规模存量(万亿元),重要,,,,credit
2026-03-13 00:00:00,17:00,2026-03-13 17:00:00,中国,2月M0(亿元),重要,,,,credit
2026-03-13 00:00:00,17:00,2026-03-13 17:00:00,中国,2月M1(亿元),重要,,,,credit
2026-03-13 00:00:00,17:00,2026-03-13 17:00:00,中国,2月M2(亿元),重要,,,,credit
2026-03-31 00:00:00,09:30,2026-03-31 09:30:00,中国,3月官方制造业PMI(%),重要,,49.88,,pmi
2026-04-10 00:00:00,09:30,2026-04-10 09:30:00,中国,3月PPI:同比(%),重要,,0.45,,inflation
2026-04-10 00:00:00,09:30,2026-04-10 09:30:00,中国,3月CPI:同比(%),重要,,1.27,,inflation
2026-04-13 00:00:00,17:00,2026-04-13 17:00:00,中国,3月M2:同比(%),重要,,8.74,,credit
2026-04-13 00:00:00,17:00,2026-04-13 17:00:00,中国,3月新增人民币贷款(亿元),重要,,32460.41,,credit
2026-04-13 00:00:00,17:00,2026-04-13 17:00:00,中国,3月M1:同比(%),重要,,5.23,,credit
2026-04-13 00:00:00,17:00,2026-04-13 17:00:00,中国,3月M0:同比(%),重要,,,,credit
2026-04-13 00:00:00,17:00,2026-04-13 17:00:00,中国,3月社会融资规模:当月值(亿元),重要,,50894.13,,credit
2026-04-13 00:00:00,17:00,2026-04-13 17:00:00,中国,3月社会融资规模存量:同比(%),重要,,7.97,,credit
2026-04-13 00:00:00,17:00,2026-04-13 17:00:00,中国,3月社会融资规模存量(万亿元),重要,,,,credit
2026-04-13 00:00:00,17:00,2026-04-13 17:00:00,中国,3月M0(亿元),重要,,,,credit
